date,company,ticker,open,high,low,close,volume,Multiplier,Type,Sector
2023-09-18,Gold,GC=F,1928.199951,1931.5,1926.400024,1931.5,19,0.25,Hedge,Commodities
2023-09-19,Gold,GC=F,1934.0,1934.0,1932.0,1932.0,6,0.25,Hedge,Commodities
2023-09-20,Gold,GC=F,1945.599976,1945.599976,1929.199951,1945.599976,119,0.25,Hedge,Commodities
2023-09-21,Gold,GC=F,1924.0,1924.0,1919.199951,1919.199951,9,0.25,Hedge,Commodities
2023-09-22,Gold,GC=F,1925.400024,1925.400024,1925.400024,1925.400024,1,0.25,Hedge,Commodities
2023-09-25,Gold,GC=F,1916.599976,1916.599976,1916.599976,1916.599976,114,0.25,Hedge,Commodities
2023-09-26,Gold,GC=F,1905.0,1905.099976,1900.400024,1900.400024,161,0.25,Hedge,Commodities
2023-09-27,Gold,GC=F,1871.599976,1871.599976,1871.599976,1871.599976,12251,0.25,Hedge,Commodities
2023-09-28,Gold,GC=F,1875.5,1878.199951,1856.699951,1860.400024,4654,0.25,Hedge,Commodities
2023-09-29,Gold,GC=F,1864.300049,1872.300049,1846.0,1848.099976,1605,0.25,Hedge,Commodities
2023-10-02,Gold,GC=F,1844.099976,1845.900024,1826.699951,1830.0,2309,0.25,Hedge,Commodities
2023-10-03,Gold,GC=F,1825.0,1830.900024,1816.800049,1824.599976,310,0.25,Hedge,Commodities
2023-10-04,Gold,GC=F,1821.800049,1828.199951,1816.400024,1818.5,357,0.25,Hedge,Commodities
2023-10-05,Gold,GC=F,1826.300049,1826.300049,1815.599976,1816.599976,393,0.25,Hedge,Commodities
2023-10-06,Gold,GC=F,1819.0,1831.800049,1809.400024,1830.199951,390,0.25,Hedge,Commodities
2023-10-09,Gold,GC=F,1842.5,1861.5,1842.5,1849.5,232,0.25,Hedge,Commodities
2023-10-10,Gold,GC=F,1857.0,1861.400024,1852.800049,1861.0,236,0.25,Hedge,Commodities
2023-10-11,Gold,GC=F,1869.5,1874.599976,1869.099976,1872.800049,65,0.25,Hedge,Commodities
2023-10-12,Gold,GC=F,1874.699951,1881.199951,1867.0,1869.300049,46,0.25,Hedge,Commodities
2023-10-13,Gold,GC=F,1877.5,1930.099976,1877.5,1927.400024,43,0.25,Hedge,Commodities
2023-10-16,Gold,GC=F,1910.400024,1921.099976,1910.300049,1921.099976,53,0.25,Hedge,Commodities
2023-10-17,Gold,GC=F,1914.300049,1925.800049,1914.300049,1922.699951,103,0.25,Hedge,Commodities
2023-10-18,Gold,GC=F,1935.0,1957.900024,1935.0,1955.300049,67,0.25,Hedge,Commodities
2023-10-19,Gold,GC=F,1950.099976,1977.699951,1945.699951,1968.400024,1945,0.25,Hedge,Commodities
2023-10-20,Gold,GC=F,1981.099976,1988.599976,1980.400024,1982.5,557,0.25,Hedge,Commodities
2023-10-23,Gold,GC=F,1976.199951,1978.900024,1972.900024,1976.300049,127,0.25,Hedge,Commodities
2023-10-24,Gold,GC=F,1970.300049,1975.0,1970.300049,1975.0,10,0.25,Hedge,Commodities
2023-10-25,Gold,GC=F,1971.199951,1985.300049,1971.199951,1984.099976,97,0.25,Hedge,Commodities
2023-10-26,Gold,GC=F,1988.199951,1988.199951,1980.400024,1987.199951,521,0.25,Hedge,Commodities
2023-10-27,Gold,GC=F,1988.599976,1988.599976,1988.599976,1988.599976,372,0.25,Hedge,Commodities
2023-10-30,Gold,GC=F,2004.099976,2004.099976,1992.5,1996.199951,157,0.25,Hedge,Commodities
2023-10-31,Gold,GC=F,1996.5,2001.0,1983.699951,1985.199951,84,0.25,Hedge,Commodities
2023-11-01,Gold,GC=F,1990.5,1990.5,1977.800049,1978.800049,41,0.25,Hedge,Commodities
2023-11-02,Gold,GC=F,1989.099976,1990.300049,1979.5,1985.599976,39,0.25,Hedge,Commodities
2023-11-03,Gold,GC=F,1989.0,1991.5,1989.0,1991.5,12,0.25,Hedge,Commodities
2023-11-06,Gold,GC=F,1981.599976,1981.599976,1977.400024,1981.599976,130,0.25,Hedge,Commodities
2023-11-07,Gold,GC=F,1966.5,1966.800049,1960.699951,1966.800049,20,0.25,Hedge,Commodities
2023-11-08,Gold,GC=F,1967.800049,1967.800049,1947.699951,1951.5,43,0.25,Hedge,Commodities
2023-11-09,Gold,GC=F,1951.699951,1964.199951,1945.300049,1964.199951,10,0.25,Hedge,Commodities
2023-11-10,Gold,GC=F,1959.599976,1959.599976,1932.599976,1932.599976,375,0.25,Hedge,Commodities
2023-11-13,Gold,GC=F,1939.900024,1947.199951,1934.0,1945.5,191,0.25,Hedge,Commodities
2023-11-14,Gold,GC=F,1965.800049,1965.800049,1961.800049,1961.800049,2,0.25,Hedge,Commodities
2023-11-15,Gold,GC=F,1962.800049,1962.800049,1960.0,1960.099976,6,0.25,Hedge,Commodities
2023-11-16,Gold,GC=F,1965.300049,1983.900024,1964.599976,1983.900024,39,0.25,Hedge,Commodities
2023-11-17,Gold,GC=F,1982.5,1984.0,1979.800049,1981.599976,32,0.25,Hedge,Commodities
2023-11-20,Gold,GC=F,1978.699951,1979.400024,1969.699951,1977.699951,182,0.25,Hedge,Commodities
2023-11-21,Gold,GC=F,1990.699951,2005.5,1988.5,1999.300049,16,0.25,Hedge,Commodities
2023-11-22,Gold,GC=F,1999.099976,1999.400024,1991.0,1991.400024,6075,0.25,Hedge,Commodities
2023-11-24,Gold,GC=F,1991.900024,2002.199951,1991.5,2002.199951,63,0.25,Hedge,Commodities
2023-11-27,Gold,GC=F,2011.699951,2011.800049,2011.699951,2011.800049,228,0.25,Hedge,Commodities
2023-11-28,Gold,GC=F,2040.599976,2042.699951,2039.699951,2039.699951,174665,0.25,Hedge,Commodities
2023-11-29,Gold,GC=F,2041.699951,2052.100098,2036.0,2047.099976,15290,0.25,Hedge,Commodities
2023-11-30,Gold,GC=F,2046.099976,2047.099976,2033.099976,2038.099976,2506,0.25,Hedge,Commodities
2023-12-01,Gold,GC=F,2038.300049,2073.199951,2036.0,2071.0,614,0.25,Hedge,Commodities
2023-12-04,Gold,GC=F,2075.300049,2130.199951,2021.0,2024.099976,1071,0.25,Hedge,Commodities
2023-12-05,Gold,GC=F,2035.099976,2037.0,2010.199951,2018.5,289,0.25,Hedge,Commodities
2023-12-06,Gold,GC=F,2019.900024,2035.800049,2019.0,2030.5,417,0.25,Hedge,Commodities
2023-12-07,Gold,GC=F,2029.199951,2034.900024,2024.0,2029.900024,67,0.25,Hedge,Commodities
2023-12-08,Gold,GC=F,2031.699951,2033.099976,1995.0,1998.300049,449,0.25,Hedge,Commodities
2023-12-11,Gold,GC=F,2004.099976,2004.199951,1977.199951,1978.0,651,0.25,Hedge,Commodities
2023-12-12,Gold,GC=F,1984.199951,1994.199951,1977.800049,1977.800049,95,0.25,Hedge,Commodities
2023-12-13,Gold,GC=F,1978.5,2024.800049,1975.0,1982.300049,2252,0.25,Hedge,Commodities
2023-12-14,Gold,GC=F,2024.699951,2040.099976,2024.300049,2030.199951,236,0.25,Hedge,Commodities
2023-12-15,Gold,GC=F,2032.599976,2043.400024,2018.300049,2021.099976,261,0.25,Hedge,Commodities
2023-12-18,Gold,GC=F,2024.300049,2032.800049,2024.0,2026.300049,100,0.25,Hedge,Commodities
2023-12-19,Gold,GC=F,2025.199951,2042.699951,2025.199951,2038.400024,498,0.25,Hedge,Commodities
2023-12-20,Gold,GC=F,2037.099976,2037.099976,2030.300049,2034.5,258,0.25,Hedge,Commodities
2023-12-21,Gold,GC=F,2035.800049,2044.5,2033.0,2039.099976,228,0.25,Hedge,Commodities
2023-12-22,Gold,GC=F,2055.699951,2068.699951,2052.199951,2057.100098,202,0.25,Hedge,Commodities
2023-12-26,Gold,GC=F,2060.0,2060.800049,2054.199951,2058.199951,64,0.25,Hedge,Commodities
2023-12-27,Gold,GC=F,2067.300049,2081.899902,2064.800049,2081.899902,586,0.25,Hedge,Commodities
2023-12-28,Gold,GC=F,2081.600098,2087.300049,2066.5,2073.899902,338,0.25,Hedge,Commodities
2023-12-29,Gold,GC=F,2068.0,2068.899902,2062.100098,2062.399902,47,0.25,Hedge,Commodities
2024-01-02,Gold,GC=F,2063.5,2073.699951,2057.100098,2064.399902,61,0.25,Hedge,Commodities
2024-01-03,Gold,GC=F,2034.199951,2044.0,2034.199951,2034.199951,54,0.25,Hedge,Commodities
2024-01-04,Gold,GC=F,2041.599976,2044.5,2038.0,2042.300049,88,0.25,Hedge,Commodities
2024-01-05,Gold,GC=F,2044.5,2048.100098,2042.400024,2042.400024,12,0.25,Hedge,Commodities
2024-01-08,Gold,GC=F,2019.099976,2033.699951,2019.099976,2026.599976,10,0.25,Hedge,Commodities
2024-01-09,Gold,GC=F,2035.800049,2035.800049,2026.400024,2026.400024,27,0.25,Hedge,Commodities
2024-01-10,Gold,GC=F,2029.0,2035.599976,2021.699951,2021.699951,538,0.25,Hedge,Commodities
2024-01-11,Gold,GC=F,2025.099976,2025.099976,2014.300049,2014.300049,97,0.25,Hedge,Commodities
2024-01-12,Gold,GC=F,2031.099976,2057.0,2031.099976,2046.699951,390,0.25,Hedge,Commodities
2024-01-16,Gold,GC=F,2051.699951,2054.800049,2026.0,2026.0,46,0.25,Hedge,Commodities
2024-01-17,Gold,GC=F,2026.5,2026.5,2002.599976,2002.599976,764,0.25,Hedge,Commodities
2024-01-18,Gold,GC=F,2012.800049,2018.599976,2009.5,2018.599976,1474,0.25,Hedge,Commodities
2024-01-19,Gold,GC=F,2023.199951,2036.0,2019.5,2026.5,50,0.25,Hedge,Commodities
2024-01-22,Gold,GC=F,2021.300049,2021.300049,2019.800049,2019.800049,12,0.25,Hedge,Commodities
2024-01-23,Gold,GC=F,2030.300049,2030.300049,2022.5,2023.699951,15,0.25,Hedge,Commodities
2024-01-24,Gold,GC=F,2023.199951,2033.199951,2013.900024,2013.900024,253,0.25,Hedge,Commodities
2024-01-25,Gold,GC=F,2012.099976,2022.400024,2012.099976,2016.900024,548,0.25,Hedge,Commodities
2024-01-26,Gold,GC=F,2021.699951,2022.400024,2016.800049,2016.800049,49,0.25,Hedge,Commodities
2024-01-29,Gold,GC=F,2025.199951,2025.199951,2025.199951,2025.199951,150708,0.25,Hedge,Commodities
2024-01-30,Gold,GC=F,2032.5,2048.5,2028.099976,2031.5,26907,0.25,Hedge,Commodities
2024-01-31,Gold,GC=F,2035.400024,2055.0,2030.0,2048.399902,2007,0.25,Hedge,Commodities
2024-02-01,Gold,GC=F,2040.199951,2064.5,2029.0,2053.0,947,0.25,Hedge,Commodities
2024-02-02,Gold,GC=F,2054.800049,2055.899902,2027.699951,2036.099976,888,0.25,Hedge,Commodities
2024-02-05,Gold,GC=F,2038.900024,2040.800049,2013.800049,2025.699951,412,0.25,Hedge,Commodities
2024-02-06,Gold,GC=F,2025.900024,2037.300049,2025.900024,2034.5,249,0.25,Hedge,Commodities
2024-02-07,Gold,GC=F,2032.800049,2039.5,2032.699951,2035.199951,71,0.25,Hedge,Commodities
2024-02-08,Gold,GC=F,2028.0,2036.699951,2020.300049,2032.199951,341,0.25,Hedge,Commodities
2024-02-09,Gold,GC=F,2032.0,2032.0,2020.0,2023.300049,62,0.25,Hedge,Commodities
2024-02-12,Gold,GC=F,2025.5,2025.5,2011.599976,2018.199951,317,0.25,Hedge,Commodities
2024-02-13,Gold,GC=F,2025.099976,2025.800049,1990.0,1992.900024,198,0.25,Hedge,Commodities
2024-02-14,Gold,GC=F,1990.300049,1993.5,1984.800049,1990.300049,1916,0.25,Hedge,Commodities
2024-02-15,Gold,GC=F,1993.599976,2007.199951,1993.599976,2002.099976,286,0.25,Hedge,Commodities
2024-02-16,Gold,GC=F,2005.0,2011.5,1996.5,2011.5,32,0.25,Hedge,Commodities
2024-02-20,Gold,GC=F,2015.599976,2029.0,2015.599976,2027.5,1326,0.25,Hedge,Commodities
2024-02-21,Gold,GC=F,2028.199951,2028.199951,2022.300049,2022.300049,15,0.25,Hedge,Commodities
2024-02-22,Gold,GC=F,2033.199951,2033.199951,2019.699951,2019.699951,964,0.25,Hedge,Commodities
2024-02-23,Gold,GC=F,2026.0,2038.599976,2014.900024,2038.599976,22,0.25,Hedge,Commodities
2024-02-26,Gold,GC=F,2034.099976,2035.400024,2024.800049,2028.5,143,0.25,Hedge,Commodities
2024-02-27,Gold,GC=F,2035.900024,2035.900024,2034.0,2034.0,964,0.25,Hedge,Commodities
2024-02-28,Gold,GC=F,2029.5,2037.0,2024.800049,2033.0,581,0.25,Hedge,Commodities
2024-02-29,Gold,GC=F,2034.300049,2049.800049,2034.300049,2045.699951,706,0.25,Hedge,Commodities
2024-03-01,Gold,GC=F,2043.099976,2086.899902,2041.800049,2086.899902,1210,0.25,Hedge,Commodities
2024-03-04,Gold,GC=F,2083.600098,2119.800049,2080.699951,2117.699951,805,0.25,Hedge,Commodities
2024-03-05,Gold,GC=F,2114.899902,2133.5,2111.399902,2133.5,1287,0.25,Hedge,Commodities
2024-03-06,Gold,GC=F,2125.5,2150.300049,2125.5,2150.300049,443,0.25,Hedge,Commodities
2024-03-07,Gold,GC=F,2147.0,2163.0,2147.0,2158.0,152,0.25,Hedge,Commodities
2024-03-08,Gold,GC=F,2167.300049,2194.899902,2166.300049,2178.600098,259,0.25,Hedge,Commodities
2024-03-11,Gold,GC=F,2181.0,2184.0,2177.199951,2182.5,738,0.25,Hedge,Commodities
2024-03-12,Gold,GC=F,2182.5,2182.699951,2160.399902,2160.399902,550,0.25,Hedge,Commodities
2024-03-13,Gold,GC=F,2162.5,2175.399902,2162.5,2175.399902,20,0.25,Hedge,Commodities
2024-03-14,Gold,GC=F,2163.0,2163.0,2162.300049,2163.0,515,0.25,Hedge,Commodities
2024-03-15,Gold,GC=F,2161.699951,2161.699951,2157.300049,2157.300049,100,0.25,Hedge,Commodities
2024-03-18,Gold,GC=F,2146.199951,2160.699951,2146.199951,2160.699951,21,0.25,Hedge,Commodities
2024-03-19,Gold,GC=F,2156.100098,2156.300049,2156.100098,2156.300049,12,0.25,Hedge,Commodities
2024-03-20,Gold,GC=F,2157.300049,2185.899902,2150.899902,2157.899902,17,0.25,Hedge,Commodities
2024-03-21,Gold,GC=F,2207.0,2211.600098,2182.399902,2182.399902,63,0.25,Hedge,Commodities
2024-03-22,Gold,GC=F,2179.199951,2179.600098,2157.5,2158.100098,19,0.25,Hedge,Commodities
2024-03-25,Gold,GC=F,2166.199951,2179.399902,2166.199951,2174.800049,79,0.25,Hedge,Commodities
2024-03-26,Gold,GC=F,2182.699951,2182.699951,2175.600098,2175.600098,202373,0.25,Hedge,Commodities
2024-03-27,Gold,GC=F,2179.399902,2196.199951,2172.100098,2190.600098,31200,0.25,Hedge,Commodities
2024-03-28,Gold,GC=F,2193.600098,2234.100098,2187.100098,2217.399902,2040,0.25,Hedge,Commodities
2024-04-01,Gold,GC=F,2235.699951,2264.199951,2230.0,2236.5,400,0.25,Hedge,Commodities
2024-04-02,Gold,GC=F,2252.0,2279.199951,2247.600098,2261.0,435,0.25,Hedge,Commodities
2024-04-03,Gold,GC=F,2281.699951,2298.800049,2267.899902,2294.399902,285,0.25,Hedge,Commodities
2024-04-04,Gold,GC=F,2301.699951,2302.899902,2280.0,2288.800049,251,0.25,Hedge,Commodities
2024-04-05,Gold,GC=F,2289.199951,2328.399902,2267.399902,2325.699951,344,0.25,Hedge,Commodities
2024-04-08,Gold,GC=F,2325.600098,2341.800049,2319.0,2331.699951,202,0.25,Hedge,Commodities
2024-04-09,Gold,GC=F,2337.800049,2364.699951,2337.800049,2343.5,211,0.25,Hedge,Commodities
2024-04-10,Gold,GC=F,2346.600098,2358.100098,2327.699951,2329.600098,377,0.25,Hedge,Commodities
2024-04-11,Gold,GC=F,2341.5,2376.300049,2330.600098,2354.800049,283,0.25,Hedge,Commodities
2024-04-12,Gold,GC=F,2377.300049,2429.0,2334.300049,2356.199951,584,0.25,Hedge,Commodities
2024-04-15,Gold,GC=F,2362.100098,2384.699951,2326.0,2365.800049,1801,0.25,Hedge,Commodities
2024-04-16,Gold,GC=F,2384.0,2390.800049,2371.399902,2390.800049,41,0.25,Hedge,Commodities
2024-04-17,Gold,GC=F,2384.199951,2391.399902,2369.300049,2371.699951,37,0.25,Hedge,Commodities
2024-04-18,Gold,GC=F,2368.399902,2384.399902,2368.399902,2382.300049,128,0.25,Hedge,Commodities
2024-04-19,Gold,GC=F,2379.300049,2399.800049,2377.300049,2398.399902,160,0.25,Hedge,Commodities
2024-04-22,Gold,GC=F,2383.300049,2383.300049,2326.899902,2332.199951,53,0.25,Hedge,Commodities
2024-04-23,Gold,GC=F,2327.699951,2330.800049,2294.199951,2327.699951,171,0.25,Hedge,Commodities
2024-04-24,Gold,GC=F,2321.300049,2328.699951,2314.600098,2324.5,95,0.25,Hedge,Commodities
2024-04-25,Gold,GC=F,2315.0,2329.800049,2305.0,2329.800049,1024,0.25,Hedge,Commodities
2024-04-26,Gold,GC=F,2347.899902,2347.899902,2332.800049,2334.800049,717,0.25,Hedge,Commodities
2024-04-29,Gold,GC=F,2334.800049,2345.5,2327.899902,2345.399902,405,0.25,Hedge,Commodities
2024-04-30,Gold,GC=F,2322.5,2322.5,2291.399902,2291.399902,113,0.25,Hedge,Commodities
2024-05-01,Gold,GC=F,2287.699951,2327.300049,2283.800049,2299.899902,42,0.25,Hedge,Commodities
2024-05-02,Gold,GC=F,2321.699951,2324.699951,2292.300049,2299.199951,56,0.25,Hedge,Commodities
2024-05-03,Gold,GC=F,2300.0,2301.0,2277.600098,2299.0,194,0.25,Hedge,Commodities
2024-05-06,Gold,GC=F,2322.800049,2325.5,2314.199951,2321.600098,9,0.25,Hedge,Commodities
2024-05-07,Gold,GC=F,2324.300049,2324.300049,2315.199951,2315.199951,25,0.25,Hedge,Commodities
2024-05-08,Gold,GC=F,2313.600098,2313.600098,2313.600098,2313.600098,4,0.25,Hedge,Commodities
2024-05-09,Gold,GC=F,2310.699951,2339.5,2310.699951,2332.100098,5,0.25,Hedge,Commodities
2024-05-10,Gold,GC=F,2367.300049,2367.300049,2367.300049,2367.300049,126,0.25,Hedge,Commodities
2024-05-13,Gold,GC=F,2358.300049,2358.300049,2336.100098,2336.100098,14,0.25,Hedge,Commodities
2024-05-14,Gold,GC=F,2336.0,2358.0,2336.0,2353.399902,6,0.25,Hedge,Commodities
2024-05-15,Gold,GC=F,2361.600098,2388.699951,2356.0,2388.699951,29,0.25,Hedge,Commodities
2024-05-16,Gold,GC=F,2389.5,2392.199951,2380.0,2380.0,7,0.25,Hedge,Commodities
2024-05-17,Gold,GC=F,2380.699951,2415.800049,2380.699951,2412.199951,213,0.25,Hedge,Commodities
2024-05-20,Gold,GC=F,2415.800049,2435.800049,2409.699951,2433.899902,40,0.25,Hedge,Commodities
2024-05-21,Gold,GC=F,2429.5,2429.5,2421.0,2421.699951,6,0.25,Hedge,Commodities
2024-05-22,Gold,GC=F,2417.5,2417.600098,2375.800049,2389.199951,180,0.25,Hedge,Commodities
2024-05-23,Gold,GC=F,2371.199951,2371.199951,2335.0,2335.0,365,0.25,Hedge,Commodities
2024-05-24,Gold,GC=F,2342.600098,2345.399902,2332.5,2332.5,25,0.25,Hedge,Commodities
2024-05-28,Gold,GC=F,2336.899902,2359.699951,2336.899902,2355.199951,26,0.25,Hedge,Commodities
2024-05-29,Gold,GC=F,2340.300049,2340.300049,2340.300049,2340.300049,119317,0.25,Hedge,Commodities
2024-05-30,Gold,GC=F,2336.899902,2349.5,2320.800049,2342.899902,32587,0.25,Hedge,Commodities
2024-05-31,Gold,GC=F,2344.100098,2354.0,2319.0,2322.899902,941,0.25,Hedge,Commodities
2024-06-03,Gold,GC=F,2322.600098,2347.5,2312.0,2346.600098,781,0.25,Hedge,Commodities
2024-06-04,Gold,GC=F,2347.5,2347.699951,2313.899902,2325.5,890,0.25,Hedge,Commodities
2024-06-05,Gold,GC=F,2326.399902,2354.300049,2326.199951,2354.100098,295,0.25,Hedge,Commodities
2024-06-06,Gold,GC=F,2355.0,2375.800049,2355.0,2370.300049,179,0.25,Hedge,Commodities
2024-06-07,Gold,GC=F,2379.899902,2385.100098,2285.399902,2305.199951,269,0.25,Hedge,Commodities
2024-06-10,Gold,GC=F,2290.600098,2309.300049,2290.5,2307.699951,69,0.25,Hedge,Commodities
2024-06-11,Gold,GC=F,2300.0,2314.100098,2300.0,2307.5,871,0.25,Hedge,Commodities
2024-06-12,Gold,GC=F,2314.899902,2338.699951,2310.300049,2336.0,132,0.25,Hedge,Commodities
2024-06-13,Gold,GC=F,2309.399902,2317.699951,2296.199951,2300.199951,298,0.25,Hedge,Commodities
2024-06-14,Gold,GC=F,2307.0,2331.399902,2305.800049,2331.399902,948,0.25,Hedge,Commodities
2024-06-17,Gold,GC=F,2320.199951,2320.199951,2309.600098,2312.399902,110,0.25,Hedge,Commodities
2024-06-18,Gold,GC=F,2311.800049,2330.399902,2311.800049,2330.399902,43,0.25,Hedge,Commodities
2024-06-20,Gold,GC=F,2328.899902,2354.0,2328.300049,2353.800049,183,0.25,Hedge,Commodities
2024-06-21,Gold,GC=F,2331.199951,2331.199951,2316.399902,2316.399902,76,0.25,Hedge,Commodities
2024-06-24,Gold,GC=F,2323.300049,2332.899902,2322.699951,2330.0,99,0.25,Hedge,Commodities
2024-06-25,Gold,GC=F,2324.399902,2333.0,2316.600098,2316.600098,105,0.25,Hedge,Commodities
2024-06-26,Gold,GC=F,2307.899902,2314.399902,2298.0,2299.199951,986,0.25,Hedge,Commodities
2024-06-27,Gold,GC=F,2296.800049,2329.0,2295.0,2324.5,1532,0.25,Hedge,Commodities
2024-06-28,Gold,GC=F,2325.399902,2338.300049,2319.0,2327.699951,92,0.25,Hedge,Commodities
2024-07-01,Gold,GC=F,2323.800049,2329.699951,2321.699951,2327.600098,237,0.25,Hedge,Commodities
2024-07-02,Gold,GC=F,2330.699951,2334.600098,2323.0,2323.0,30,0.25,Hedge,Commodities
2024-07-03,Gold,GC=F,2330.899902,2361.600098,2330.899902,2359.800049,59,0.25,Hedge,Commodities
2024-07-05,Gold,GC=F,2354.899902,2388.5,2354.899902,2388.5,72,0.25,Hedge,Commodities
2024-07-08,Gold,GC=F,2381.699951,2383.800049,2352.800049,2355.199951,64,0.25,Hedge,Commodities
2024-07-09,Gold,GC=F,2363.100098,2363.699951,2360.100098,2360.100098,9,0.25,Hedge,Commodities
2024-07-10,Gold,GC=F,2366.300049,2377.0,2365.800049,2372.199951,19,0.25,Hedge,Commodities
2024-07-11,Gold,GC=F,2378.699951,2416.699951,2378.699951,2415.0,72,0.25,Hedge,Commodities
2024-07-12,Gold,GC=F,2399.800049,2414.0,2391.300049,2414.0,355,0.25,Hedge,Commodities
2024-07-15,Gold,GC=F,2430.0,2436.0,2422.899902,2422.899902,540,0.25,Hedge,Commodities
2024-07-16,Gold,GC=F,2427.399902,2462.399902,2427.399902,2462.399902,93,0.25,Hedge,Commodities
2024-07-17,Gold,GC=F,2472.899902,2473.100098,2454.800049,2454.800049,10,0.25,Hedge,Commodities
2024-07-18,Gold,GC=F,2466.0,2466.0,2451.800049,2451.800049,2,0.25,Hedge,Commodities
2024-07-19,Gold,GC=F,2418.800049,2419.199951,2395.5,2395.5,15,0.25,Hedge,Commodities
2024-07-22,Gold,GC=F,2402.100098,2402.100098,2392.0,2392.0,18,0.25,Hedge,Commodities
2024-07-23,Gold,GC=F,2395.800049,2404.600098,2388.699951,2404.600098,41,0.25,Hedge,Commodities
2024-07-24,Gold,GC=F,2421.0,2421.0,2411.600098,2413.300049,6,0.25,Hedge,Commodities
2024-07-25,Gold,GC=F,2365.5,2365.5,2351.899902,2351.899902,31,0.25,Hedge,Commodities
2024-07-26,Gold,GC=F,2368.699951,2386.899902,2368.699951,2380.0,95,0.25,Hedge,Commodities
2024-07-29,Gold,GC=F,2377.300049,2377.300049,2377.300049,2377.300049,126409,0.25,Hedge,Commodities
2024-07-30,Gold,GC=F,2380.899902,2409.300049,2373.800049,2405.0,25944,0.25,Hedge,Commodities
2024-07-31,Gold,GC=F,2407.100098,2447.600098,2402.800049,2426.5,1313,0.25,Hedge,Commodities
2024-08-01,Gold,GC=F,2446.699951,2455.100098,2430.399902,2435.0,690,0.25,Hedge,Commodities
2024-08-02,Gold,GC=F,2444.0,2477.0,2416.0,2425.699951,550,0.25,Hedge,Commodities
2024-08-05,Gold,GC=F,2442.0,2449.800049,2367.399902,2401.699951,334,0.25,Hedge,Commodities
2024-08-06,Gold,GC=F,2414.5,2421.800049,2380.0,2389.100098,163,0.25,Hedge,Commodities
2024-08-07,Gold,GC=F,2392.199951,2401.0,2384.5,2390.5,130,0.25,Hedge,Commodities
2024-08-08,Gold,GC=F,2384.300049,2422.800049,2384.300049,2422.199951,201,0.25,Hedge,Commodities
2024-08-09,Gold,GC=F,2422.300049,2432.100098,2418.5,2432.100098,611,0.25,Hedge,Commodities
2024-08-12,Gold,GC=F,2432.699951,2469.800049,2432.0,2462.399902,566,0.25,Hedge,Commodities
2024-08-13,Gold,GC=F,2461.0,2470.0,2456.5,2466.699951,510,0.25,Hedge,Commodities
2024-08-14,Gold,GC=F,2468.0,2472.100098,2439.399902,2439.399902,274,0.25,Hedge,Commodities
2024-08-15,Gold,GC=F,2451.800049,2467.699951,2431.199951,2453.100098,285,0.25,Hedge,Commodities
2024-08-16,Gold,GC=F,2453.5,2508.0,2451.399902,2498.600098,197,0.25,Hedge,Commodities
2024-08-19,Gold,GC=F,2508.5,2508.5,2487.199951,2501.800049,88,0.25,Hedge,Commodities
2024-08-20,Gold,GC=F,2503.5,2527.300049,2500.699951,2511.300049,187,0.25,Hedge,Commodities
2024-08-21,Gold,GC=F,2511.0,2515.399902,2503.899902,2508.399902,96,0.25,Hedge,Commodities
2024-08-22,Gold,GC=F,2504.100098,2504.100098,2471.100098,2478.899902,210,0.25,Hedge,Commodities
2024-08-23,Gold,GC=F,2486.5,2508.399902,2486.5,2508.399902,94,0.25,Hedge,Commodities
2024-08-26,Gold,GC=F,2509.899902,2523.100098,2509.100098,2517.699951,290,0.25,Hedge,Commodities
2024-08-27,Gold,GC=F,2515.199951,2523.100098,2506.899902,2516.0,100,0.25,Hedge,Commodities
2024-08-28,Gold,GC=F,2501.0,2501.0,2501.0,2501.0,2353,0.25,Hedge,Commodities
2024-08-29,Gold,GC=F,2504.100098,2525.699951,2503.899902,2525.699951,3966,0.25,Hedge,Commodities
2024-08-30,Gold,GC=F,2519.5,2525.399902,2493.800049,2493.800049,208,0.25,Hedge,Commodities
2024-09-03,Gold,GC=F,2501.600098,2501.800049,2476.300049,2489.899902,206,0.25,Hedge,Commodities
2024-09-04,Gold,GC=F,2490.899902,2493.399902,2483.5,2493.399902,470,0.25,Hedge,Commodities
2024-09-05,Gold,GC=F,2493.699951,2513.300049,2493.399902,2511.399902,54,0.25,Hedge,Commodities
2024-09-06,Gold,GC=F,2510.300049,2517.899902,2483.699951,2493.5,96,0.25,Hedge,Commodities
2024-09-09,Gold,GC=F,2491.300049,2504.699951,2491.300049,2501.800049,96,0.25,Hedge,Commodities
2024-09-10,Gold,GC=F,2512.300049,2512.300049,2512.300049,2512.300049,5,0.25,Hedge,Commodities
2024-09-11,Gold,GC=F,2525.800049,2525.800049,2502.300049,2512.100098,90,0.25,Hedge,Commodities
2024-09-12,Gold,GC=F,2529.100098,2557.0,2523.399902,2551.199951,132,0.25,Hedge,Commodities
2024-09-13,Gold,GC=F,2568.800049,2581.800049,2565.0,2581.300049,31,0.25,Hedge,Commodities
2024-09-16,Gold,GC=F,2580.399902,2580.399902,2580.399902,2580.399902,28,0.25,Hedge,Commodities
2024-09-17,Gold,GC=F,2581.199951,2581.800049,2564.300049,2564.300049,22,0.25,Hedge,Commodities
2024-09-18,Gold,GC=F,2570.699951,2570.699951,2549.199951,2570.699951,25,0.25,Hedge,Commodities
